L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
6664,22,6,4,1671982,624120,7813,4458,2,33,162,58099,26718,31381,15,32,532,350,21,1465,10742.353568908244,28778.15452933785,593908,5110,369240,7892,11039.903148547091,29575.272938079317,4075,2419,1624,2897,1254,14876,48507,0,0,4881.0,1,76945,220.0,1,BruteForce
7795,80,6,1,4800994,2137330,4078,1897,2,13,42,22669,13646,9023,58,64,720,269,207,1010,94284.26485508843,211786.75724557767,3095,153,6650,114,91627.24781694174,205818.41222724167,317,574,2509,1995,578,9134,40823,0,0,12289.0,1,31762,426.0,0,Benign
34185,80,6,1,1441803,2276376,1464,3625,2,162,180,22185,8526,13659,56,64,1185,431,47,1225,102608.78972278567,64989.99323867478,4468,157,1438,99,110151.06115430908,69767.09050941773,762,2921,172,230,1002,52093,46977,0,0,46544.0,1,29346,230.0,0,Benign
27076,80,6,1,3083369,296182,4702,418,25,228,130,25120,14009,11111,240,255,893,298,467,987,11790.684713375796,122745.58121019109,2430,2,4998,107,11501.747718942364,119737.63551602593,34,1969,1884,213,1017,62463,2621,0,0,,1,43992,,0,Benign
38585,3389,6,7,1977870,1246049,3261,1044,2,212,102,24949,12217,12732,240,255,886,507,34,1000,49943.8454447072,79276.52410918273,5703,152,4726,143,52278.10157105626,82981.71962285996,932,1627,336,360,1048,12376,16854,0,0,41181.0,1,68144,331.0,0,Benign
47627,443,6,2,1588976,1356289,2602,1337,2,212,159,7004,2139,4865,59,64,1401,188,231,1275,193644.91719017705,226866.9331810394,378,23,1659,152,194189.93458672712,227505.45458960396,623,784,296,630,1604,30367,57882,0,0,20281.0,28,30027,226.0,0,Benign
34385,25,6,6,995351,162203,912,312,25,207,7,151603,84401,67202,127,128,693,483,164,1301,1069.919460696688,6565.50991734992,5912,87,159,120,1151.0747541977994,7063.515518612688,4,176,150,59,834,16041,54640,0,0,50278.0,1,63171,430.0,0,Benign
9791,21,6,5,2990536,956319,19048,4407,2,17,237,9405,4774,4631,43,64,767,325,559,1397,101681.97767145136,317972.9930887826,626202,1401,800481,1911,92055.04812036648,287868.31108206394,3051,5602,8974,4633,1191,24892,29633,0,0,29222.0,28,4314,220.0,1,BruteForce
26110,443,6,2,2532560,885841,2190,1117,16,250,29,41929,13570,28359,254,255,1020,427,773,832,21127.167354337093,60401.15433232368,7279,99,4558,102,20300.89877665753,58038.90789183589,123,270,391,464,2056,3390,5434,0,0,17931.0,1,83786,200.0,0,Benign
13568,80,6,1,2022543,2107921,2685,4537,16,81,132,29340,10068,19272,115,128,1170,224,273,1089,71844.61486025903,68934.66257668711,9237,35,2368,152,75198.84684938994,72153.03671404463,1539,820,2582,1955,324,40958,57124,0,0,55719.0,1,59395,331.0,0,Benign
61115,25,6,0,1463564,576229,1386,730,16,92,124,44216,24491,19725,52,64,1163,368,62,1423,13032.137687714854,33100.32567396417,4663,109,4532,128,13501.451446141366,34292.335658775315,188,291,1018,138,479,52412,23613,0,0,41385.0,1,15954,331.0,0,Benign
21760,443,6,2,401335,2559804,337,2292,2,240,247,19538,9261,10277,19,32,1330,305,238,950,131016.68543351415,20541.252942982905,752,77,6995,140,141001.6080393484,22106.72393764206,118,164,1827,134,384,3566,20398,0,0,43936.0,1,6734,230.0,0,Benign
33842,443,6,2,687606,4502948,1074,5272,25,52,243,3434007,1077464,2356543,234,255,1418,155,89,800,1311.280961279345,200.23430354102365,191319,2650,58710,1779,1388.9819304672208,212.0993423154884,2894,1306,1945,103,96,58249,21027,0,0,57068.0,1,12198,425.0,1,DataExfiltration
8489,80,6,1,3206738,2755202,2994,2898,16,241,145,35210,20971,14239,24,32,1220,228,548,1445,78250.55381993752,91074.63788696392,5835,199,534,183,73235.9687920726,85238.23810100068,686,565,4017,233,389,25592,11903,0,0,28805.0,1,53199,331.0,0,Benign
15290,80,6,1,1517435,1431840,1428,1981,16,55,136,38005,11865,26140,247,255,1229,335,487,1258,37675.042757531904,39927.2464149454,8861,164,3202,177,36742.03863369376,38938.46756210127,23,28,1238,1749,368,2075,61091,0,0,44328.0,1,35404,530.0,0,Benign
16656,80,6,1,1374873,1566079,2589,1920,2,218,89,6678,4161,2517,31,32,720,122,770,1103,234513.17759808325,205880.9523809524,197,3,7854,64,234759.962221276,206097.60653137704,406,227,467,2773,633,24173,19472,0,0,39170.0,1,82465,530.0,0,Benign
38290,80,6,1,3506878,1609478,5714,2700,2,202,125,25962,12103,13859,247,255,887,447,461,930,61993.606039596336,135077.3438101841,9791,76,8036,37,67007.47215946397,146002.01428763653,1492,403,5064,3,1451,7626,19508,0,0,16009.0,2,22926,230.0,0,Benign
44061,80,6,1,3933574,242929,8320,311,18,251,29,11236,6088,5148,124,128,1184,64,459,1378,21620.59451762193,350086.68565325736,2896,66,536,10,20856.83409751812,337719.6642982548,2213,3027,603,1593,1193,1361,10983,0,0,14212.0,1,61837,530.0,0,Benign
28422,80,6,1,3512360,9576832,12680,26024,2,2,18,2017,1364,653,32,32,1173,80,542,1456,4748057.511155182,1741378.284581061,24206,2067,171505,8231,4787207.402064838,1755736.7395310325,7328,10000,1565,1196,1926,30796,4404,0,0,22528.0,1,27751,200.0,1,DDoS
8217,53,17,3,2113,2621,14,30,0,0,0,22,12,10,122,128,696,93,343,1400,119136.36363636365,96045.45454545454,4066,81,1522,182,130462.2737584544,105176.18636078371,14,23,0,4,1,0,0,0,0,35148.0,1,2887,230.0,0,Benign
60336,80,6,1,423923,2294610,489,2816,18,166,54,56555,23329,33226,59,64,979,151,373,1117,40573.07046238175,7495.765184333834,5925,112,7772,17,36727.55880545779,6785.317292039205,719,490,185,370,1539,31587,13866,0,0,30407.0,28,64398,425.0,0,Benign
41924,80,6,1,157692,181000,387,342,25,241,189,25335,7812,17523,252,255,1235,322,38,1287,7144.266824551016,6224.274718768502,901,52,4394,183,7135.820462178739,6216.916023877844,4,6,155,383,178,32342,14885,0,0,10727.0,15,9100,530.0,0,Benign
51510,53,17,3,1992,2942,31,28,0,0,0,339,188,151,242,255,707,281,643,1294,8678.466076696164,5876.1061946902655,4047,94,8786,10,8260.182435272998,5592.890350463567,2,3,7,33,10,0,0,0,0,25988.0,2,21578,220.0,0,Benign
10919,22,6,4,2414685,2018479,2619,1967,18,170,255,140941,82299,58642,54,64,1345,323,403,1091,14321.446562746114,17132.594489892934,1637,17,903,159,13405.067568526876,16036.340027173092,1404,858,527,1580,215,52250,58390,0,0,36858.0,1,34229,200.0,0,Benign
25230,21,6,5,4995937,5372881,7747,5040,18,4,69,207752,109958,97794,252,255,1254,212,280,1169,25861.99410835997,24047.60002310447,6622,165,8945,159,25151.96227587932,23387.38173368621,1930,2640,1063,4254,2897,11432,27449,0,0,0.0,2,60035,426.0,0,Benign
25649,21,6,5,5016815,4843785,5828,4699,18,243,176,31440,10916,20524,27,32,848,152,141,1312,154064.40839694656,159567.90712468192,504,137,8728,65,164263.27072849462,170131.0938738554,3779,1552,728,47,4419,63975,63840,0,0,61587.0,1,48946,425.0,0,Benign
12324,25,6,6,520423,965155,603,1200,25,231,224,253207,137400,115807,246,255,1175,206,556,982,3811.723214603072,2055.326274550072,1436,43,7246,123,3954.0199391679344,2132.054352722199,225,7,289,133,1145,38705,6637,0,0,17152.0,1,27355,226.0,0,Benign
32130,443,6,2,3924173,2424762,3379,3378,16,107,188,25567,8252,17315,118,128,1415,211,509,867,94839.51969335473,153485.86067978252,2200,95,6373,129,86766.53592703113,140420.7495780557,2597,720,1512,1426,500,46905,19510,0,0,28061.0,15,48590,230.0,0,Benign
24169,80,6,1,3539397,348977,5221,826,25,226,210,58640,25793,32847,26,32,1246,110,310,1224,5951.176671214188,60358.06616643929,7288,65,5018,71,6473.358745157391,65654.14489359997,292,2067,719,2934,32,63608,48285,0,0,49800.0,5,75656,430.0,0,Benign
52142,21,6,5,680274,971121,818,1617,16,109,228,44771,25947,18824,240,255,647,110,608,902,21690.84898706752,15194.523240490496,7641,37,1724,86,21583.528251498108,15119.344651963684,271,565,77,1275,244,52028,23360,0,0,53698.0,1,69228,200.0,0,Benign
44511,22,6,4,1639821,497368,1824,537,2,120,33,579486,185346,394140,250,255,1010,166,175,1219,858.2916584697473,2829.785361510028,7491,180,5868,105,777.1058130042417,2562.1158405575525,76,300,1616,282,84,38244,22119,0,0,4612.0,1,44775,200.0,0,Benign
39289,80,6,1,83802,690763,105,1491,2,255,231,54348,36733,17615,113,128,1416,346,185,1361,12709.998528004711,1541.9518657540295,9301,139,8123,160,13285.902896135369,1611.819443864156,375,327,273,170,449,51679,32086,0,0,15511.0,1,78301,530.0,0,Benign
61093,9157,6,0,315,1032,5,6,2,2,18,475,225,250,52,64,1420,169,157,994,2172.6315789473683,663.1578947368421,109265,3390,186512,4246,1963.254448769252,599.2491776766611,0,2,0,6,0,19921,33775,0,0,23816.0,2,6820,430.0,1,PortScan
25690,80,6,1,874602,2765396,1155,2492,18,195,8,10408,5375,5033,52,64,1327,239,735,1076,265699.0776325903,84031.70637970792,4196,119,2663,134,256368.7933198459,81080.85040085537,786,1075,332,1379,71,45348,22200,0,0,52560.0,1,72738,230.0,0,Benign
4802,3389,6,7,876910,2213536,2015,2101,25,208,212,464848,201235,263613,52,64,1161,194,603,1451,4761.849034523113,1886.444601245999,3127,7,4128,171,4601.55219639805,1822.9417260633727,1143,1345,805,294,527,29750,50845,0,0,31729.0,28,48435,220.0,0,Benign
44200,443,6,2,3745547,46106,3524,107,16,134,16,14207,7525,6682,121,128,909,249,601,1115,3245.3016118814667,263640.951643556,6745,74,8548,10,3332.1698484763847,270697.93040929985,1691,520,217,649,551,43721,17397,0,0,29372.0,15,71292,430.0,0,Benign
8589,80,6,1,2108556,2712142,3506,3991,2,241,241,9105,4124,4981,56,64,1124,310,649,826,297873.9154310818,231582.2075782537,9135,186,8606,156,284123.8141466865,220892.1852402569,208,64,365,2181,4677,36435,57042,0,0,34247.0,1,66217,200.0,0,Benign
58877,53,17,3,3526,63,30,3,0,0,0,86,37,49,242,255,895,143,663,1277,732.5581395348838,41000.0,8602,118,2968,126,746.3708298733683,41773.07216084914,2,5,7,8,8,0,0,0,0,18304.0,1,60715,331.0,0,Benign
24117,21,6,5,260517,344176,2347,3073,16,239,200,31092,16119,14973,11,32,1037,488,555,1306,11069.599897079635,8378.907757622539,34264,689,902559,4804,12072.57410171314,9138.088615289857,627,1457,276,2450,608,34883,39551,0,0,44236.0,28,63061,425.0,1,BruteForce
62436,21,6,5,303386,3359731,414,6461,16,113,17,739740,372113,367627,64,64,670,278,304,907,4541.772785032579,410.1251791169871,33314,3523,72257,1645,4319.164332651736,390.02348409020834,3419,596,967,759,1133,56302,56451,0,0,45201.0,1,14001,226.0,1,DataExfiltration
11223,443,6,2,4438352,2271642,4050,4857,16,159,153,59572,33572,26000,28,32,1261,360,31,1176,38132.71335526757,74503.995165514,2678,41,7548,84,36421.35806461637,71160.33574339891,1000,2474,3598,849,983,44177,46878,0,0,,28,68646,,0,Benign
12114,25,6,6,947876,707793,872,989,2,0,221,22558,8285,14273,250,255,1086,334,619,1191,31376.58480361734,42019.505275290365,9932,144,8685,154,33784.4968187986,45244.179734209785,214,952,415,90,189,64957,12931,0,0,,1,47997,,0,Benign
22342,22,6,4,1023116,1809737,1436,1762,2,11,186,210891,85125,125766,240,255,685,448,645,1000,8581.38564471694,4851.39716725702,4206,102,3001,193,8789.193035932392,4968.878915638574,820,685,23,266,1401,4231,47458,0,0,32655.0,1,40570,200.0,0,Benign
8503,5555,6,0,10000000,1879304,14073,1814,16,25,42,10746,3337,7409,104,128,666,260,625,1250,174884.04987902474,930578.820026056,186943,3716,141184,4226,161267.9498978015,858125.9333125534,7450,3999,1970,525,1940,64632,17667,0,0,31670.0,1,60041,200.0,1,Malware
50914,22,6,4,2412917,1559423,2513,1370,2,155,214,290097,141198,148899,56,64,587,391,692,1495,5375.522670003482,8317.621347342441,3829,47,6549,145,5856.628439739845,9062.043028050595,1,657,2109,328,784,51939,30703,0,0,29589.0,5,58887,226.0,0,Benign
30167,443,6,2,2636829,194354,2391,465,2,74,10,11088,5945,5143,122,128,887,380,534,1007,17528.318903318905,237809.25324675327,6339,123,9402,21,18250.597319625147,247608.50962527067,74,1181,238,1134,226,39972,54581,0,0,38932.0,28,25958,426.0,0,Benign
51321,21,6,5,4357278,841601,7867,749,2,95,104,98011,52922,45089,55,64,1473,395,467,1484,8586.801481466366,44457.03033332993,5369,14,3151,148,8799.881507060121,45560.22401746185,1093,679,3784,705,2353,50583,26812,0,0,21114.0,15,26136,230.0,0,Benign
18767,443,6,2,3572294,2224915,6805,3032,18,152,42,44911,24751,20160,54,64,943,436,261,845,49540.53572621407,79541.62677295094,5537,193,9241,98,51441.01770925181,82593.01542605177,1633,2309,1419,1191,3282,27580,36608,0,0,43128.0,5,63887,220.0,0,Benign
4345,80,6,1,3157996,492103,6135,1171,16,7,217,22956,7225,15731,22,32,546,415,190,1091,21436.792124063428,137567.34622756578,1084,29,2567,176,20076.57547797938,128838.36321493052,1006,1784,442,3454,618,61986,35954,0,0,6699.0,1,13644,230.0,0,Benign
18441,443,6,2,762127,2614661,795,3941,18,225,61,9108,3964,5144,249,255,873,426,601,1484,287073.0127360562,83676.65788317962,2201,90,6178,118,265343.9035523419,77343.01050217818,2690,1024,39,136,845,40423,31363,0,0,48234.0,1,85969,530.0,0,Benign
50398,443,6,2,1807887,850668,1519,1013,25,138,2,25077,17495,7582,56,64,1335,373,508,1246,33922.23950233281,72093.43222873549,5718,30,4436,64,30530.16955704045,64884.4163057376,964,308,290,180,787,58849,33936,0,0,55236.0,1,32717,230.0,0,Benign
30319,80,1,1,2642901,462724,5795,415,0,0,0,14846,9129,5717,24,32,895,372,116,1496,31168.26081099286,178021.08312003233,3378,109,3591,45,28649.39012674545,163634.26538361027,900,2863,849,147,1449,0,0,0,0,43508.0,1,69675,425.0,0,Benign
28199,443,6,2,2471841,1844942,4184,2358,2,150,51,25016,16927,8089,53,64,614,176,170,924,73750.4796929965,98810.4013431404,6591,68,9528,111,66725.83183017219,89398.82493700324,2211,89,2025,754,1460,1676,7916,0,0,52141.0,5,1618,226.0,0,Benign
30511,22,6,4,2621844,185576,4307,222,18,115,78,218188,131466,86722,122,128,659,255,416,1089,850.5325682438998,12016.444534071536,529,127,6647,81,893.2755649775133,12620.323643051384,336,2882,221,280,808,47173,981,0,0,42203.0,1,41091,530.0,0,Benign
37080,443,6,2,211269,1956417,302,3631,2,21,146,18614,8778,9836,32,32,1359,169,395,1157,105104.5986891587,11350.005372300418,7202,130,691,196,103479.48772370584,11174.51335369689,1748,174,116,199,1693,27280,36517,0,0,30511.0,1,82464,220.0,0,Benign
6284,443,6,2,4928710,1278370,7456,2343,2,242,234,15145,6956,8189,128,128,762,244,695,1049,84408.71574777154,325434.796962694,188,47,2520,86,86360.0861487849,332958.23603681073,655,2796,3761,1216,1369,13541,32846,0,0,57529.0,1,27087,425.0,0,Benign
16407,80,6,1,4311845,1469783,3878,1917,16,22,79,51664,20809,30855,252,255,1409,213,260,1305,28448.881232579744,83459.37209662434,3811,153,8080,153,30134.58137853308,88404.64479730747,824,327,1579,1079,1983,61910,33946,0,0,32126.0,1,35214,331.0,0,Benign
3147,80,17,2,2577520,2988400,23432,9640,2,2,18,4188,2252,1936,236,255,895,487,115,992,713562.5596943649,615453.6771728749,685083,1087,516071,9494,741676.8954374472,639702.5269468374,7036,4173,7146,2195,10000,0,0,0,0,13697.0,1,41400,230.0,1,DDoS
47424,443,6,2,1318128,363311,1589,495,16,58,145,2967,2005,962,54,64,1227,473,659,1451,122450.62352544656,444262.89180990896,2820,114,6949,32,118710.13083065372,430692.0168438278,483,150,167,1178,103,49351,46076,0,0,27854.0,1,15979,220.0,0,Benign
33279,80,6,1,907482,888363,976,1179,18,22,234,20709,12284,8425,54,64,1151,354,493,977,42897.4358974359,43820.65768506446,8428,111,8003,151,46607.4143192246,47610.480807100896,1557,9,84,151,352,22459,43307,0,0,55909.0,28,32674,331.0,0,Benign
41737,80,1,1,3566367,2990298,3119,3181,0,0,0,55731,26985,28746,119,128,579,83,547,1033,53655.91860903268,63992.51762932658,3127,167,5668,167,58858.94162240307,70197.88230372517,324,3611,542,870,950,0,0,0,0,22338.0,1,47798,200.0,0,Benign
39587,80,6,0,1859072,1108898,1926,1055,16,4,248,19386,11325,8061,241,255,1477,170,750,866,57200.96977200041,95897.65810378623,3931,95,1935,118,61877.28971183687,103737.52747246723,1045,764,347,744,79,43022,60831,0,0,9586.0,15,39745,226.0,0,Benign
23938,443,6,2,1643503,794143,2826,725,2,50,14,15800,8175,7625,32,32,1061,126,788,1341,50262.215189873416,104019.17721518986,1662,110,5276,26,47694.00228543272,98704.18279593918,1819,479,435,391,425,4849,28627,0,0,28565.0,1,40672,530.0,0,Benign
36555,443,6,2,3153659,381977,5318,924,2,154,85,46072,22340,23732,22,32,926,169,65,1267,8290.870810904671,68450.66417780865,9332,171,7972,45,8168.564979252878,67440.88901663099,3446,32,1402,700,660,4671,47079,0,0,,1,15542,,0,Benign
34824,21,6,5,5825137,3142616,6141,3283,16,162,161,268734,82660,186074,23,32,927,270,522,1043,11694.151093646506,21676.21886326256,4548,133,4529,158,11203.03512913717,20765.88881461709,666,3103,1573,0,4078,36294,36439,0,0,,2,1253,,0,Benign
39587,80,6,1,298376,2642932,252,3328,16,172,212,40676,19006,21670,31,32,722,261,790,1167,64975.2188022421,7335.431212508604,3503,65,315,75,66800.9689153781,7541.550785678502,211,1222,182,463,1500,9302,17403,0,0,20050.0,1,946,220.0,0,Benign
65362,53,17,3,555,1177,4,7,0,0,0,62,38,24,246,255,1200,228,194,1321,18983.870967741936,8951.612903225807,4872,61,6563,111,17253.19176627659,8135.532226239175,0,7,0,0,2,0,0,0,0,12882.0,1,49730,426.0,0,Benign
43312,21,6,5,1116800,3797907,1232,5199,2,58,148,220080,92331,127749,57,64,1115,305,247,1440,17256.93838604144,5074.5183569611045,4039,144,4839,155,15829.320161168269,4654.717652642027,418,4505,486,15,1005,26174,1749,0,0,34939.0,1,40922,430.0,0,Benign
53244,143,6,0,224604,822173,208,1637,18,8,109,1966,782,1184,20,32,1120,332,459,1283,418195.8290946084,114244.1505595117,2456,93,3937,172,391415.2507303685,106928.1416138011,395,210,70,36,1131,19347,49374,0,0,58553.0,15,18524,200.0,0,Benign
62955,443,6,2,3206379,1713279,7440,2102,18,191,213,42964,23443,19521,20,32,1035,511,170,1395,39877.0831393725,74629.43394469788,9480,17,4614,68,37314.7389575687,69834.04068107421,1230,260,706,1611,5732,7321,286,0,0,44837.0,2,83104,530.0,0,Benign
5018,80,6,1,6821016,2286684,48376,18441,2,2,18,4979,1975,3004,45,64,1146,313,38,1410,459265.7160072304,1369957.0194818235,85990,7131,451778,1426,421988.5615974778,1258761.914839734,10000,10000,10000,2876,8492,65185,39045,0,0,61430.0,28,3033,220.0,1,DDoS
16413,21,6,5,371823,3213636,856,6881,16,110,21,2781320,1166710,1614610,55,64,658,123,583,990,1155.43554858844,133.685803862914,175007,2831,105376,4971,1151.799533135602,133.26511086167784,3226,195,1513,2694,106,62659,50219,0,0,22517.0,1,38553,230.0,1,DataExfiltration
1080,53,17,0,4328208,5495428,16776,29231,2,2,0,2992,1672,1320,16,32,1213,442,454,866,1836707.219251337,1446593.5828877003,611031,1198,671259,9771,2000348.0165772303,1575477.3400968406,3403,10000,1835,10000,8792,0,0,0,0,,1,10217,,1,DDoS
13204,80,6,1,1546807,1085430,1789,1807,18,197,114,52477,18491,33986,63,64,1437,326,283,952,20683.91866913124,29475.903729252816,4612,0,219,79,22621.07394746623,32236.47359061238,13,1451,768,955,406,30423,8028,0,0,19502.0,5,68416,200.0,0,Benign
9359,80,6,1,2502580,1349801,2178,1253,18,158,62,24852,8107,16745,20,32,1478,217,145,922,54313.57637212297,100699.34009335264,7632,185,250,115,55974.87809144833,103779.45372250928,684,195,396,344,1811,48721,52842,0,0,50919.0,1,66408,425.0,0,Benign
3658,9629,6,0,770,129,7,3,2,2,0,150,99,51,123,128,754,126,479,810,860.0,5133.333333333334,199345,276,71222,720,888.9591533189852,5306.190295004796,1,1,0,3,1,54162,61911,0,0,35929.0,1,5643,530.0,1,PortScan
55370,443,6,2,3110117,2734002,4032,3879,18,8,116,44861,26477,18384,31,32,1304,206,519,1097,60943.84877733444,69327.85715877934,7250,66,8504,35,58628.16119630756,66693.60183912684,769,1699,4201,54,1186,6952,7001,0,0,16507.0,1,6085,230.0,0,Benign
14221,53,17,3,3189,3803,20,24,0,0,0,53,20,33,243,255,780,152,20,959,71754.71698113208,60169.81132075472,4646,143,5222,155,68801.76231776876,57693.61557490523,17,11,11,1,1,0,0,0,0,13628.0,1,46941,425.0,0,Benign
28872,3389,6,7,2622393,1363422,3027,1264,25,201,162,111579,70146,41433,51,64,1374,151,758,834,12219.342349366818,23502.567687468072,8478,156,8717,22,12739.091185696248,24502.24769127353,472,2274,711,210,622,62907,50713,0,0,21845.0,28,28812,200.0,0,Benign
18454,25,6,6,447474,844993,410,899,2,178,21,281950,175384,106566,63,64,785,267,334,823,2996.9604539812026,1587.068629189573,9632,12,9155,41,3064.2226323601803,1622.687949122347,504,250,29,279,244,26476,36147,0,0,39365.0,2,9794,200.0,0,Benign
16780,443,6,2,3041250,117687,5875,152,2,147,216,23371,10616,12755,49,64,625,174,87,812,5035.599674810663,130129.2199734714,6643,30,8529,39,5288.671880050609,136669.0743684852,147,564,1478,318,3517,37101,60791,0,0,25478.0,1,7781,426.0,0,Benign
38702,53,6,1,10000000,6137120,46929,25360,2,2,0,3632,1191,2441,106,128,904,494,647,1404,1689735.6828193832,2753303.9647577093,973248,6148,969045,2647,1560254.5881283428,2542323.7416383303,2738,4606,10000,10000,10000,62273,1683,0,0,21786.0,1,79078,200.0,1,DDoS
1549,80,6,1,1646148,1529940,1675,3103,25,173,115,20077,6053,14024,24,32,1342,77,545,1040,76203.61607809931,81991.73183244508,1243,50,6072,23,69288.1479334983,74550.99294379672,321,16,1155,2934,349,25159,45832,0,0,50783.0,1,66041,226.0,0,Benign
47143,110,6,0,376296,688465,413,1082,16,128,64,29698,17529,12169,28,32,810,465,500,862,23182.200821604147,12670.752239208028,5819,137,9743,59,24555.49030084067,13421.35443086452,221,27,59,756,429,54935,6922,0,0,25688.0,1,44063,331.0,0,Benign
39025,21,6,5,349781,7572322,481,14233,16,124,63,616191,218791,397400,19,32,681,441,547,1390,12288.920156250251,567.6502902509125,17806,3710,34117,3305,12421.555920700755,573.7770067752839,4518,6156,2392,744,901,64253,3251,0,0,26769.0,1,69227,226.0,1,DataExfiltration
44842,8443,6,0,910861,636226,1176,764,16,155,99,58124,40378,17746,60,64,1199,243,796,1411,10946.011974399558,15670.996490262198,5702,140,3134,61,11512.753624882262,16482.379342425305,487,463,115,202,671,5639,3805,0,0,49070.0,1,70664,200.0,0,Benign
51553,53,17,3,1102,2592,7,21,0,0,0,336,168,168,20,32,1475,309,69,1227,7714.285714285714,3279.7619047619046,6843,4,7239,105,8367.518203029464,3557.4865199608294,4,0,5,1,15,0,0,0,0,61328.0,28,78911,426.0,0,Benign
